,Entity,Year,% primary energy,% electricity
3702,Venezuela,2013,21.720543,68.977005
3703,Venezuela,2014,22.182087,63.51769
3704,Venezuela,2015,20.7983,62.29027
3705,Venezuela,2016,19.946714,59.6389
3706,Venezuela,2017,21.93996,59.885387
3707,Venezuela,2018,22.038906,59.884857
3708,Venezuela,2019,22.608103,59.89163
3709,Venezuela,2020,30.139423,66.4438
3710,Venezuela,2021,28.434155,64.48549
3711,Vietnam,1985,7.0842223,29.137897
3712,Vietnam,1986,6.225277,25.456848
3713,Vietnam,1987,5.4386163,22.872252
3714,Vietnam,1988,7.0410004,26.396463
3715,Vietnam,1989,15.831217,49.30627
3716,Vietnam,1990,20.584053,61.847717
3717,Vietnam,1991,23.790989,68.58849
3718,Vietnam,1992,24.912485,74.47707
3719,Vietnam,1993,24.039852,74.70456
3720,Vietnam,1994,24.972696,75.21973
3721,Vietnam,1995,24.608881,72.24194
3722,Vietnam,1996,24.358139,70.868744
3723,Vietnam,1997,20.527613,60.92933
3724,Vietnam,1998,18.064955,51.157322
3725,Vietnam,1999,21.659023,58.46598
3726,Vietnam,2000,20.092161,54.781628
3727,Vietnam,2001,22.102148,59.490356
3728,Vietnam,2002,20.06266,50.837994
3729,Vietnam,2003,19.297657,46.396286
3730,Vietnam,2004,14.763954,38.571426
3731,Vietnam,2005,12.846748,31.835636
3732,Vietnam,2006,16.60724,34.145077
3733,Vietnam,2007,17.202272,35.09975
3734,Vietnam,2008,16.009518,36.68781
3735,Vietnam,2009,17.94802,37.264385
3736,Vietnam,2010,14.7117405,31.203663
3737,Vietnam,2011,19.027452,40.577282
3738,Vietnam,2012,23.388845,46.391663
3739,Vietnam,2013,23.877512,46.56918
3740,Vietnam,2014,23.07397,44.106194
3741,Vietnam,2015,18.584494,36.359608
3742,Vietnam,2016,19.181915,36.671406
3743,Vietnam,2017,24.208347,45.949894
3744,Vietnam,2018,20.761816,40.733303
3745,Vietnam,2019,15.891139,31.940903
3746,Vietnam,2020,19.136663,36.29567
3747,Vietnam,2021,22.734407,42.578747
3748,Western Africa ,1985,11.248647,45.302334
3749,Western Africa ,1986,13.799861,49.433372
3750,Western Africa ,1987,12.928176,45.75823
3751,Western Africa ,1988,13.408942,48.953583
3752,Western Africa ,1989,13.807342,49.557045
3753,Western Africa ,1990,14.43454,49.32873
3754,Western Africa ,1991,15.75647,55.03233
3755,Western Africa ,1992,14.9882555,53.995888
3756,Western Africa ,1993,14.29069,51.93433
3757,Western Africa ,1994,14.278364,49.339912
3758,Western Africa ,1995,14.569345,49.845524
3759,Western Africa ,1996,13.958756,49.20904
3760,Western Africa ,1997,14.3304,48.687794
3761,Western Africa ,1998,11.181622,41.348736
3762,Western Africa ,1999,13.082339,44.06321
3763,Western Africa ,2000,13.056728,47.222855
3764,Western Africa ,2001,12.284886,45.623966
3765,Western Africa ,2002,11.792005,40.69545
3766,Western Africa ,2003,10.56491,38.812725
3767,Western Africa ,2004,11.732572,39.338306
3768,Western Africa ,2005,10.996266,38.09443
3769,Western Africa ,2006,10.930648,33.598522
3770,Western Africa ,2007,9.148526,30.962547
3771,Western Africa ,2008,9.811921,35.825314
3772,Western Africa ,2009,10.20982,35.815777
3773,Western Africa ,2010,10.894116,33.993362
3774,Western Africa ,2011,10.084287,33.208855
3775,Western Africa ,2012,9.77925,32.495514
3776,Western Africa ,2013,9.329147,28.924248
3777,Western Africa ,2014,9.392072,28.460934
3778,Western Africa ,2015,7.1159453,24.62927
3779,Western Africa ,2016,7.3080406,24.107784
3780,Western Africa ,2017,7.9289684,27.210497
3781,Western Africa ,2018,7.579378,28.23939
3782,Western Africa ,2019,8.321297,29.645052
3783,Western Africa ,2020,8.1600485,27.702257
3784,Western Africa ,2021,8.060245,27.503878
3785,World,1985,7.3102527,20.83272
3786,World,1986,7.285367,20.560575
3787,World,1987,7.1527147,19.928425
3788,World,1988,7.114733,19.697426
3789,World,1989,6.9900603,18.83196
3790,World,1990,7.1784005,19.061491
3791,World,1991,7.305675,19.11109
3792,World,1992,7.2868786,19.007915
3793,World,1993,7.6548657,19.709091
3794,World,1994,7.6321387,19.379448
3795,World,1995,7.866311,19.721281
3796,World,1996,7.751967,19.407055
3797,World,1997,7.842729,19.35883
3798,World,1998,7.8813725,19.060686
3799,World,1999,7.840555,18.754833
3800,World,2000,7.817928,19.065649
3801,World,2001,7.552363,18.400074
3802,World,2002,7.5717835,18.213078
3803,World,2003,7.3357315,17.746984
3804,World,2004,7.5255384,18.295494
3805,World,2005,7.586022,18.408825
3806,World,2006,7.724513,18.524109
3807,World,2007,7.762623,18.241568
3808,World,2008,8.257497,19.269098
3809,World,2009,8.570196,19.803255
3810,World,2010,8.807657,19.974604
3811,World,2011,8.989022,20.299889
3812,World,2012,9.423264,21.260258
3813,World,2013,9.855674,22.04242
3814,World,2014,10.222232,22.62305
3815,World,2015,10.498747,23.310047
3816,World,2016,10.930195,24.111116
3817,World,2017,11.355979,24.932064
3818,World,2018,11.741059,25.554005
3819,World,2019,12.2379875,26.589258
3820,World,2020,13.455194,28.464031
3821,World,2021,13.470907,28.35046
