,Entity,Year,Hydro Energy(%),Hydro Electricity(%),Wind Energy(%),Wind Electricity(%),Solar Energy(%),Solar Electricity(%)
648,Bulgaria,2008,3.4282017,6.2612205,0.14810224,0.2692998,0.0,0.0
649,Bulgaria,2009,4.7837424,8.103,0.32672825,0.56697375,0.0041411086,0.0
650,Bulgaria,2010,6.6481805,10.93954,0.8952761,1.4789039,0.019719703,0.021748587
651,Bulgaria,2011,3.5872378,5.7457457,1.0588316,1.7217216,0.124206744,0.2002002
652,Bulgaria,2012,4.1519604,6.8416524,1.5714643,2.624785,1.047643,1.6781411
653,Bulgaria,2013,5.6348944,9.386617,1.8976337,3.1830854,1.8796792,3.229554
654,Bulgaria,2014,5.919403,9.803922,1.7109069,2.8346121,1.6093578,2.6854222
655,Bulgaria,2015,6.8031573,11.601643,1.7449539,2.9774127,1.6620325,2.8336756
656,Bulgaria,2016,4.972313,8.70736,1.7974494,3.1867144,1.7482562,3.1193895
657,Bulgaria,2017,3.469999,6.298687,1.8454423,3.3385265,1.7213968,3.1159582
658,Bulgaria,2018,6.25686,11.06575,1.6024845,2.8362699,1.6324548,2.8792436
659,Bulgaria,2019,3.7205155,6.689498,1.6521405,3.0136986,1.8095771,3.2420092
660,Bulgaria,2020,3.8871865,7.011437,2.0012078,3.6797612,2.0062544,3.654898
661,Bulgaria,2021,5.4861164,10.190275,1.7233502,3.0232558,1.7911069,3.1078224
662,CIS ,1990,4.900058,15.490642,0.0,0.0,0.0,0.0
663,CIS ,1991,4.991145,15.741406,0.0,0.0,0.0,0.0
664,CIS ,1992,5.340039,17.066526,0.0,0.0,0.0,0.0
665,CIS ,1993,5.944767,18.613743,0.0,0.0,0.0,0.0
666,CIS ,1994,6.626581,20.66584,0.0,0.0,0.0,0.0
667,CIS ,1995,6.8577394,20.62249,0.0,0.0,0.0,0.0
668,CIS ,1996,6.3976793,18.996641,0.0,0.0,0.0,0.0
669,CIS ,1997,6.74766,19.296448,0.0,0.0,0.0,0.0
670,CIS ,1998,6.7778,19.573877,0.0,0.0,0.0,0.0
671,CIS ,1999,6.854844,19.645641,0.0,0.0,0.0,0.0
672,CIS ,2000,6.9628386,19.448576,6.3390595e-05,0.00017728857,0.0,0.0
673,CIS ,2001,7.069282,19.95329,0.00010089134,0.00028464524,0.0,0.0
674,CIS ,2002,6.7185187,18.963655,0.0002007676,0.00056710676,0.0,0.0
675,CIS ,2003,6.4763494,18.209618,0.000270785,0.0007612659,0.0,0.0
676,CIS ,2004,6.947913,19.51574,0.00024649684,0.0006923458,0.0,0.0
677,CIS ,2005,6.817367,18.933146,0.00023788484,0.0006606904,0.0,0.0
678,CIS ,2006,6.4840517,18.099165,0.00025689165,0.0007174084,0.0,0.0
679,CIS ,2007,6.5180326,18.090887,0.00030095206,0.00083529716,0.0,0.0
680,CIS ,2008,5.915165,16.199293,0.00023060339,0.00063184975,0.0,0.0
681,CIS ,2009,6.449604,17.803974,0.00033087173,0.00091336446,2.1773675e-07,6.014342e-07
682,CIS ,2010,6.1182623,16.887913,0.0002761695,0.0007621598,6.7771666e-06,1.8701576e-05
683,CIS ,2011,5.718398,16.258825,0.00033703333,0.0009582678,4.8987793e-05,0.00013929998
684,CIS ,2012,5.6364384,16.012873,0.00047930476,0.0013616871,0.00016778964,0.00047637694
685,CIS ,2013,6.1325374,17.333353,0.0005645546,0.0015956867,0.0005036712,0.001423605
686,CIS ,2014,5.8347225,16.52878,0.003315736,0.009392919,0.004679959,0.013257535
687,CIS ,2015,5.7390895,16.06592,0.0087663615,0.02454042,0.010950378,0.030654317
688,CIS ,2016,6.144161,17.225193,0.01364722,0.03826006,0.016681671,0.046767164
689,CIS ,2017,6.1580553,17.378235,0.015551198,0.04388599,0.020144468,0.05684836
690,CIS ,2018,5.95017,17.24941,0.020191856,0.05853574,0.023200614,0.06725807
691,CIS ,2019,6.0470166,17.38882,0.03298264,0.09484499,0.04100371,0.11791041
692,CIS ,2020,6.6442394,18.793968,0.06311286,0.17852172,0.08577152,0.24261425
693,CIS ,2021,6.2208304,17.896307,0.10759332,0.30952832,0.09588507,0.27584562
694,Canada,1985,31.424173,66.15123,0.000103050785,0.00021785714,0.0,0.0
695,Canada,1986,31.839462,66.29227,0.000102063146,0.00021340889,0.0,0.0
696,Canada,1987,31.401583,63.700134,9.888605e-05,0.00020145137,0.0,0.0
697,Canada,1988,29.355091,60.756012,9.5078816e-05,0.0001976223,0.0,0.0
698,Canada,1989,27.462397,58.3124,9.415015e-05,0.00020076589,0.0,0.0
699,Canada,1990,29.06128,61.524654,0.0001883501,0.00039933814,0.0,0.0
700,Canada,1991,30.078238,60.60732,0.00018758656,0.0003785427,0.0,0.0
701,Canada,1992,30.046764,60.77099,0.0056246924,0.011376196,0.0001961274,0.00039578206
702,Canada,1993,29.96167,60.768456,0.005486231,0.011127201,0.00019129939,0.00038711948
703,Canada,1994,29.367456,59.28084,0.0052848915,0.01066802,0.00018427888,0.00037114436
704,Canada,1995,29.208872,59.881424,0.0051587326,0.010575965,0.00033593999,0.0006887113
705,Canada,1996,30.181753,62.03266,0.0052772434,0.010846336,0.00050213764,0.0010312306
706,Canada,1997,29.53221,60.921608,0.00525123,0.010832694,0.00058877433,0.0012138502
707,Canada,1998,28.43158,58.87456,0.0053276466,0.011032199,0.00086834177,0.0017981172
708,Canada,1999,28.729647,59.712105,0.013490411,0.028038664,0.0011044745,0.002295563
709,Canada,2000,28.922241,60.317463,0.021402262,0.044186126,0.0013312428,0.0033989327
710,Canada,2001,27.265167,57.653267,0.02705783,0.059402134,0.001610227,0.0034942434
711,Canada,2002,27.602667,59.433495,0.032006558,0.0702139,0.0017968575,0.0034250682
712,Canada,2003,26.268938,58.36507,0.053922772,0.14500856,0.0017809713,0.0034941821
713,Canada,2004,25.879213,57.93685,0.07226943,0.16311534,0.0010907815,0.0017170035
714,Canada,2005,27.322939,59.079594,0.11832238,0.25887513,0.001283279,0.0032977725
715,Canada,2006,26.618729,58.944027,0.18654643,0.4167862,0.0015840593,0.003374787
716,Canada,2007,26.545048,59.368324,0.21714824,0.4910518,0.0018773943,0.004894204
717,Canada,2008,27.414108,60.776783,0.2751314,0.6164205,0.0025417854,0.006505757
718,Canada,2009,27.694363,61.324417,0.498895,1.1157227,0.008187654,0.01680305
719,Canada,2010,25.973324,59.78997,0.6448664,1.4849955,0.018889913,0.042968616
720,Canada,2011,26.597258,60.82513,0.7212431,1.649933,0.04047138,0.093207315
721,Canada,2012,26.670322,61.485943,0.79333967,1.8292583,0.061776057,0.14209417
722,Canada,2013,26.66529,60.82041,0.75856286,2.788014,0.10202179,0.23207314
723,Canada,2014,25.809252,59.532455,0.8648308,3.5089374,0.1430604,0.33014193
724,Canada,2015,25.470295,59.217464,1.7971065,4.1787305,0.19292669,0.4491744
725,Canada,2016,25.890654,59.170696,2.0778704,4.7481704,0.2708632,0.61871976
726,Canada,2017,25.928694,60.59252,2.0707884,4.83946,0.2348336,0.5490926
727,Canada,2018,24.999146,60.076427,2.1471786,5.1659875,0.2459769,0.5912972
728,Canada,2019,24.7622,59.877056,2.1323593,5.1487455,0.26462185,0.64339405
729,Canada,2020,26.439915,61.038647,2.4379308,5.72683,0.29278252,0.6794
730,Canada,2021,25.743002,60.254013,2.3737078,5.6250496,0.3489035,0.8163591
731,Central America ,1985,24.008078,71.52853,0.0,0.0,0.0,0.0
732,Central America ,1986,27.038864,80.54006,0.0,0.0,0.0,0.0
733,Central America ,1987,26.380268,76.57098,0.0,0.0,0.0,0.0
734,Central America ,1988,28.27689,79.42062,0.0,0.0,0.0,0.0
735,Central America ,1989,28.691418,80.18277,0.0,0.0,0.0,0.0
736,Central America ,1990,28.972635,80.328865,0.0,0.0,0.0,0.0
737,Central America ,1991,26.660654,74.16902,0.0,0.0,0.0,0.0
738,Central America ,1992,23.20656,62.419346,0.0,0.0,0.0,0.0
739,Central America ,1993,24.08215,65.957756,0.0,0.0,0.0,0.0
740,Central America ,1994,21.958849,61.878006,0.0,0.0,0.0,0.0
741,Central America ,1995,20.100761,57.83564,0.0,0.0,0.0,0.0
742,Central America ,1996,22.816498,65.76752,0.038971733,0.11233428,0.0,0.0
743,Central America ,1997,20.885935,60.510582,0.123873085,0.35888448,0.0,0.0
744,Central America ,1998,18.973137,55.32476,0.09481113,0.27646473,0.0,0.0
745,Central America ,1999,21.375498,60.594986,0.14205728,0.4027022,0.0,0.0
746,Central America ,2000,20.973904,57.726505,0.23884708,0.657379,0.0,0.0
747,Central America ,2001,18.009115,48.11211,0.23566042,0.6295767,0.0,0.0
748,Central America ,2002,18.60403,48.018154,0.3271594,0.8444186,0.0,0.0
749,Central America ,2003,18.486217,46.94561,0.28200403,0.7161471,0.0,0.0
750,Central America ,2004,18.945452,47.19944,0.3017868,0.75185174,0.0,0.0
751,Central America ,2005,20.039804,47.922073,0.23618439,0.5647983,0.0006353359,0.0015197701
752,Central America ,2006,19.75044,47.39242,0.2988719,0.7171619,0.000710761,0.0017066291
753,Central America ,2007,18.695751,44.86588,0.25064313,0.6014909,0.00068521954,0.001645483
754,Central America ,2008,20.276876,49.075058,0.20018283,0.48449203,0.00066734594,0.0016160317
755,Central America ,2009,19.272787,45.29063,0.43092263,1.0126587,0.0007506652,0.0017647354
756,Central America ,2010,20.763596,49.553734,0.5088345,1.214368,0.0009953044,0.0023643898
757,Central America ,2011,19.3856,47.273766,0.6855176,1.6717048,0.0011539281,0.0028095052
758,Central America ,2012,19.885052,48.649414,1.0008703,2.4486616,0.0018137476,0.004447151
759,Central America ,2013,19.109922,46.023167,1.1780967,2.8372557,0.002652506,0.006381527
760,Central America ,2014,18.091478,44.091583,1.7588096,4.286476,0.010850685,0.026444752
761,Central America ,2015,17.219925,43.53626,2.4005322,6.069144,0.45566437,1.1520332
762,Central America ,2016,16.701014,42.901005,2.4077706,6.185001,0.85895646,2.2064588
763,Central America ,2017,19.227581,50.669277,2.266381,5.9724565,1.0312401,2.7175646
764,Central America ,2018,19.159931,47.757732,3.153564,7.860522,1.2792969,3.1887548
765,Central America ,2019,14.656917,37.31912,2.988013,7.6080136,1.5074263,3.8381753
766,Central America ,2020,19.929651,48.833633,2.7473195,6.731757,1.9129244,4.687238
767,Central America ,2021,19.601103,50.41548,2.6673512,6.8606243,1.9843658,5.1039352
768,Chile,1985,29.730808,78.84615,0.0,0.0,0.0,0.0
769,Chile,1986,30.38825,79.82456,0.0,0.0,0.0,0.0
770,Chile,1987,31.37889,82.00423,0.0,0.0,0.0,0.0
771,Chile,1988,27.586275,74.24179,0.0,0.0,0.0,0.0
772,Chile,1989,21.07872,59.193756,0.0,0.0,0.0,0.0
773,Chile,1990,16.983301,48.6,0.0,0.0,0.0,0.0
774,Chile,1991,22.199963,65.8,0.0,0.0,0.0,0.0
775,Chile,1992,25.490206,74.9,0.0,0.0,0.0,0.0
776,Chile,1993,24.807245,71.700005,0.0,0.0,0.0,0.0
777,Chile,1994,23.30869,67.2,0.0,0.0,0.0,0.0
778,Chile,1995,23.44569,65.7,0.0,0.0,0.0,0.0
779,Chile,1996,20.295172,54.8,0.0,0.0,0.0,0.0
780,Chile,1997,19.929888,56.9,0.0,0.0,0.0,0.0
781,Chile,1998,16.742573,44.9,0.0,0.0,0.0,0.0
782,Chile,1999,13.696676,35.37151,0.0,0.0,0.0,0.0
783,Chile,2000,18.160625,47.506424,0.0,0.0,0.0,0.0
784,Chile,2001,20.32624,51.772526,0.006560041,0.0,0.0,0.0
785,Chile,2002,20.85875,53.10361,0.006301001,0.0,0.0,0.0
786,Chile,2003,20.326694,48.38281,0.0062964964,0.0,0.0,0.0
787,Chile,2004,17.849092,42.88944,0.004258481,0.0,0.0,0.0
788,Chile,2005,20.78759,50.217308,0.0056928615,0.0,0.0,0.0
789,Chile,2006,21.346752,52.324062,0.0052957027,0.0,0.0,0.0
790,Chile,2007,16.455467,39.81779,0.008251754,0.0,0.0,0.0
791,Chile,2008,17.883278,42.13234,0.028095406,0.0532198,0.0,0.0
792,Chile,2009,18.82057,43.2175,0.05906008,0.12347857,0.0,0.0
793,Chile,2010,16.116493,36.440098,0.24095778,0.5492619,0.0,0.0
794,Chile,2011,13.892092,33.397808,0.22866446,0.51579624,0.0,0.0
795,Chile,2012,13.249752,30.717762,0.26837742,0.5930657,0.00022369338,0.0
796,Chile,2013,12.858711,28.766321,0.3520819,0.80680656,0.004364806,0.01466921
797,Chile,2014,15.095819,33.66691,0.9453247,2.0443175,0.30048275,0.6576126
798,Chile,2015,15.021966,33.324043,1.3447987,2.926829,0.8649482,1.9094076
799,Chile,2016,11.863281,26.526716,1.4771858,3.0670664,1.5364845,3.48964
800,Chile,2017,12.6512375,29.38561,2.1508203,4.7830772,2.3112252,5.254648
801,Chile,2018,13.207187,30.244984,2.0279224,5.2384677,2.8931642,7.101903
802,Chile,2019,11.726439,26.915623,2.677362,6.228195,3.4458067,8.243959
803,Chile,2020,12.677998,26.533762,3.2699325,7.125402,4.4446054,9.826366
804,Chile,2021,9.360421,20.218378,5.368247,8.84554,5.9992795,13.237639
805,China,1985,4.44183,22.495691,0.0,0.0,0.0,0.0
806,China,1986,4.3385277,21.032778,0.0,0.0,0.0,0.0
807,China,1987,4.2555475,20.114803,0.0,0.0,0.0,0.0
808,China,1988,4.3230724,20.023113,0.0,0.0,0.0,0.0
809,China,1989,4.468027,20.247429,0.0,0.0,0.0,0.0
810,China,1990,4.721199,20.403086,7.523349e-05,0.0003252096,7.453365e-05,0.0003219575
811,China,1991,4.422177,18.402914,0.00032250112,0.0013417326,7.096357e-05,0.00029518118
812,China,1992,4.404492,17.333752,0.004425624,0.01741692,0.00010099618,0.00039790967
813,China,1993,4.747567,18.709713,0.006632106,0.026136499,0.00012511939,0.0004928597
814,China,1994,4.926808,18.045803,0.011294927,0.041370813,0.00014705995,0.0005389092
815,China,1995,5.4434624,18.924957,0.017599184,0.061186027,0.00019989497,0.0006951134
816,China,1996,5.095832,17.383543,0.0025466795,0.008687554,0.00024397188,0.0008323237
817,China,1997,5.2773304,17.258596,0.005331182,0.017434705,0.00029620752,0.0009686936
818,China,1998,5.34623,17.042845,0.009557452,0.030467486,0.00037632405,0.0011996573
819,China,1999,5.10523,15.86218,0.012303074,0.038226206,0.0004414947,0.0013717421
820,China,2000,5.573289,16.406757,0.014782058,0.043523163,0.0005512908,0.0014753615
821,China,2001,6.5358973,18.73527,0.016943244,0.048622694,0.0007303202,0.0020259456
822,China,2002,6.1892962,17.41052,0.017997546,0.050785974,0.0010316577,0.0030229746
823,China,2003,5.200834,14.847848,0.018277897,0.052340128,0.0011733418,0.0031404076
824,China,2004,5.5042586,16.045858,0.019893479,0.058094412,0.0011832295,0.0036309008
825,China,2005,5.4064536,15.8791485,0.026500845,0.07799189,0.0011438854,0.0031996672
826,China,2006,5.3799367,15.206999,0.04582375,0.12946136,0.001172809,0.003140572
827,China,2007,5.47777,14.787569,0.061851494,0.16699477,0.0012868581,0.0033520847
828,China,2008,6.879183,18.220932,0.14148031,0.37473968,0.0016416038,0.0042909128
829,China,2009,6.3305826,16.573343,0.2839612,0.7432753,0.0028689185,0.0075377426
830,China,2010,6.795924,16.988949,0.4719202,1.179755,0.006696733,0.016717177
831,China,2011,6.0576506,14.666141,0.65238744,1.5795027,0.022978827,0.055634305
832,China,2012,7.252299,17.369537,0.8661959,2.0745845,0.030214002,0.07227325
833,China,2013,7.3241687,16.81772,1.1132983,2.5562801,0.067426264,0.15475239
834,China,2014,8.24093,18.37089,1.2424304,2.7696152,0.18284759,0.4075717
835,China,2015,8.506526,19.256367,1.4165245,3.2065725,0.30133498,0.6821245
836,China,2016,8.605503,18.934093,1.7972635,3.9543781,0.49642125,1.0922726
837,China,2017,8.354614,17.764774,2.184269,4.6445246,0.84473693,1.7962083
838,China,2018,8.221995,16.836924,2.508665,5.1372075,1.2131844,2.4843411
839,China,2019,8.39045,17.05477,2.672336,5.431891,1.4769387,3.0020812
840,China,2020,8.467438,17.086798,2.9886,6.030817,1.672719,3.3754478
841,China,2021,7.768007,15.322926,3.9174657,7.7274694,1.9539526,3.854305
842,Colombia,1985,24.065804,62.777813,0.0,0.0,0.0,0.0
843,Colombia,1986,26.91404,67.396454,0.0,0.0,0.0,0.0
844,Colombia,1987,26.975145,69.02428,0.0,0.0,0.0,0.0
845,Colombia,1988,28.405401,69.120804,0.0,0.0,0.0,0.0
846,Colombia,1989,29.468533,72.34343,0.0,0.0,0.0,0.0
847,Colombia,1990,32.293526,71.892654,0.0,0.0,0.0,0.0
848,Colombia,1991,31.371223,69.10183,0.0,0.0,0.0,0.0
849,Colombia,1992,24.206678,60.854134,0.0,0.0,0.0,0.0
850,Colombia,1993,27.433828,66.816185,0.0,0.0,0.0,0.0
851,Colombia,1994,29.369959,71.202446,0.0,0.0,0.0,0.0
852,Colombia,1995,28.866896,67.36955,0.0,0.0,0.0,0.0
853,Colombia,1996,31.005436,72.95184,0.0,0.0,0.0,0.0
854,Colombia,1997,26.888634,63.06966,0.0,0.0,0.0,0.0
855,Colombia,1998,26.202583,61.21671,0.0,0.0,0.0,0.0
856,Colombia,1999,30.925522,70.54077,0.0,0.0,0.0,0.0
857,Colombia,2000,29.049572,75.2548,0.0,0.0,0.0017268311,0.0237023
858,Colombia,2001,30.089293,74.140366,0.0,0.0,0.0025363106,0.023551578
859,Colombia,2002,32.179436,76.31042,0.0,0.0,0.004408642,0.022691173
860,Colombia,2003,32.88798,78.547935,0.0,0.0,0.0058253147,0.021934634
861,Colombia,2004,33.993496,81.32814,0.04610803,0.10248002,0.007052876,0.020496003
862,Colombia,2005,34.456627,79.85408,0.043469526,0.10133766,0.008377651,0.020267531
863,Colombia,2006,33.24302,80.23895,0.049196307,0.11378722,0.0,0.018964536
864,Colombia,2007,34.232037,81.18081,0.03860293,0.09225092,0.0,0.018450184
865,Colombia,2008,32.83816,83.60327,0.038356546,0.09099181,0.0,0.018198362
866,Colombia,2009,29.45687,72.76634,0.04162591,0.10743062,0.0,0.017905103
867,Colombia,2010,27.661953,70.646416,0.026306374,0.07064641,0.0,0.017661603
868,Colombia,2011,31.745678,82.12831,0.027054999,0.06788866,0.0,0.016972166
869,Colombia,2012,29.003883,77.82918,0.033437207,0.08260367,0.0,0.016520733
870,Colombia,2013,26.727686,68.91967,0.034717783,0.083102494,0.0,0.013850416
871,Colombia,2014,25.514168,68.40886,0.04004894,0.10134646,0.0,0.014478066
872,Colombia,2015,25.046679,62.905132,0.03832935,0.091851465,0.0,0.0131216375
873,Colombia,2016,24.827665,65.00335,0.02700297,0.067069076,0.0,0.013413816
874,Colombia,2017,29.92104,78.28557,0.0016016387,0.0,0.0026094727,0.012909889
875,Colombia,2018,28.828716,74.7064,0.022105752,0.050511427,0.006106545,0.025255714
876,Colombia,2019,26.772203,67.801384,0.031140871,0.07678526,0.0649473,0.16636805
877,Colombia,2020,27.182451,62.794918,0.0055207815,0.012963443,0.10406679,0.24630542
878,Colombia,2021,29.314417,71.91941,0.02931148,0.07415646,0.15540227,0.39550117
879,Croatia,1990,11.200591,44.243793,0.0,0.0,0.0,0.0
880,Croatia,1991,20.504862,64.37718,0.0,0.0,0.0,0.0
881,Croatia,1992,15.97049,48.876408,0.0,0.0,0.0,0.0
882,Croatia,1993,16.015764,47.544415,0.0,0.0,0.0,0.0
883,Croatia,1994,18.937729,61.91562,0.0,0.0,0.0,0.0
884,Croatia,1995,19.131437,61.27292,0.0,0.0,0.0,0.0
885,Croatia,1996,24.67057,70.36706,0.0,0.0,0.0,0.0
886,Croatia,1997,18.538055,57.184753,0.0,0.0,0.0,0.0
887,Croatia,1998,18.037811,52.57642,0.0,0.0,0.0,0.0
888,Croatia,1999,21.221996,56.471497,0.0,0.0,0.0,0.0
889,Croatia,2000,19.763262,57.282413,0.0,0.0,0.0,0.0
890,Croatia,2001,20.78086,56.225525,0.0,0.0,0.0,0.0
891,Croatia,2002,16.80569,46.02675,0.0,0.0,0.0,0.0
892,Croatia,2003,14.887934,41.394997,0.0,0.0,0.0,0.0
893,Croatia,2004,19.88232,54.931602,0.005201632,0.0,0.0,0.0
894,Croatia,2005,18.435038,53.905052,0.026201049,0.07656968,0.0,0.0
895,Croatia,2006,17.44148,51.238388,0.050081406,0.15479876,0.0,0.0
896,Croatia,2007,12.253684,37.48006,0.09125078,0.23923445,0.0,0.0
897,Croatia,2008,15.060128,45.226917,0.104204215,0.31298906,0.0,0.0
898,Croatia,2009,19.42731,55.505615,0.1415946,0.37453184,4.329448e-05,0.0
899,Croatia,2010,23.39667,61.7309,0.3563596,0.94658554,4.233518e-05,0.0
900,Croatia,2011,14.699635,44.790745,0.5870507,1.780944,4.8230708e-05,0.0
901,Croatia,2012,15.141003,45.703495,1.029851,3.1161473,0.0062471954,0.0
902,Croatia,2013,24.459606,61.792114,1.4666687,3.7275987,0.032039724,0.07168459
903,Croatia,2014,25.414349,67.0387,2.0597837,5.4315476,0.098756656,0.29761904
904,Croatia,2015,18.908386,56.8,2.3550425,7.111111,0.16863999,0.53333336
905,Croatia,2016,19.365898,54.278923,2.8654633,8.00317,0.1865094,0.5546751
906,Croatia,2017,14.901905,45.03817,3.3805425,10.178118,0.22097076,0.6785411
907,Croatia,2018,20.756304,56.82657,3.599316,9.889298,0.2018787,0.51660514
908,Croatia,2019,16.028522,46.050552,4.036774,11.611375,0.2286211,0.6319115
909,Croatia,2020,16.274183,42.749245,4.945428,12.990937,0.27447444,0.75528705
910,Croatia,2021,18.83023,47.156086,5.442147,13.624339,0.25612158,0.9920636
911,Cyprus,1985,0.0,0.0,0.0,0.0,0.0,0.0
912,Cyprus,1986,0.0,0.0,0.0,0.0,0.0,0.0
913,Cyprus,1987,0.0,0.0,0.0,0.0,0.0,0.0
914,Cyprus,1988,0.0,0.0,0.0,0.0,0.0,0.0
915,Cyprus,1989,0.0,0.0,0.0,0.0,0.0,0.0
916,Cyprus,1990,0.0,0.0,0.0,0.0,0.0,0.0
917,Cyprus,1991,0.0,0.0,0.0,0.0,0.0,0.0
918,Cyprus,1992,0.0,0.0,0.0,0.0,0.0,0.0
919,Cyprus,1993,0.0,0.0,0.0,0.0,0.0,0.0
920,Cyprus,1994,0.0,0.0,0.0,0.0,0.0,0.0
921,Cyprus,1995,0.0,0.0,0.0,0.0,0.0,0.0
922,Cyprus,1996,0.0,0.0,0.0,0.0,0.0,0.0
923,Cyprus,1997,0.0,0.0,0.0,0.0,0.0,0.0
924,Cyprus,1998,0.0,0.0,0.0,0.0,0.0,0.0
925,Cyprus,1999,0.0,0.0,0.0,0.0,0.0,0.0
926,Cyprus,2000,0.0,0.0,0.0,0.0,0.0,0.0
927,Cyprus,2001,0.0,0.0,0.0,0.0,0.0,0.0
928,Cyprus,2002,0.0,0.0,0.0,0.0,0.0,0.0
929,Cyprus,2003,0.0,0.0,0.0,0.0,0.0,0.0
930,Cyprus,2004,0.0,0.0,0.0032733772,0.0,0.003691445,0.0
931,Cyprus,2005,0.0,0.0,0.0029053607,0.0,0.0046279384,0.0
932,Cyprus,2006,0.0,0.0,0.0029382573,0.0,0.008314299,0.0
933,Cyprus,2007,0.0,0.0,0.002874116,0.0,0.013973603,0.0
934,Cyprus,2008,0.0,0.0,0.0027889886,0.0,0.02347399,0.0
935,Cyprus,2009,0.0,0.0,0.0028409807,0.0,0.031901516,0.0
936,Cyprus,2010,0.0,0.0,0.25265142,0.5628518,0.05701388,0.18761726
937,Cyprus,2011,0.0,0.0,0.93249923,2.2357724,0.0981579,0.20325203
938,Cyprus,2012,0.0,0.0,1.6049948,4.025424,0.190864,0.42372882
939,Cyprus,2013,0.0,0.0,2.2263288,5.361305,0.4529764,1.1655011
940,Cyprus,2014,0.0,0.0,1.7607836,4.147465,0.8004432,1.8433179
941,Cyprus,2015,0.0,0.0,2.0471663,4.845815,1.1687349,2.8634362
942,Cyprus,2016,0.0,0.0,1.9122425,4.7034764,1.2309911,3.0674849
943,Cyprus,2017,0.0,0.0,1.7263935,4.2,1.4044658,3.4
944,Cyprus,2018,0.0,0.0,1.7980142,4.347826,1.563451,3.9525692
945,Cyprus,2019,0.0,0.0,1.9353127,4.660194,1.7706491,4.2718444
946,Cyprus,2020,0.0,0.0,2.2325015,4.948454,2.7451065,6.1855674
947,Czechia,1985,0.7824311,2.8750367,0.0,0.0,0.0,0.0
948,Czechia,1986,0.8687312,3.0954032,0.0,0.0,0.0,0.0
949,Czechia,1987,1.1157936,3.963277,0.0,0.0,0.0,0.0
950,Czechia,1988,0.9459827,3.2626605,0.0,0.0,0.0,0.0
951,Czechia,1989,0.76388884,2.5226085,0.0,0.0,0.0,0.0
952,Czechia,1990,0.6279108,1.8628553,0.0,0.0,0.0,0.0
953,Czechia,1991,0.6470877,1.8076285,0.0,0.0,0.0,0.0
954,Czechia,1992,0.85835934,2.3708723,0.0,0.0,0.0,0.0
955,Czechia,1993,0.8449055,2.3350947,0.0,0.0,0.0,0.0
956,Czechia,1994,0.9254919,2.5,0.0,0.0,0.0,0.0
957,Czechia,1995,1.2175488,3.3014195,0.0,0.0,0.0,0.0
958,Czechia,1996,1.157697,3.086323,0.0,0.0,0.0,0.0
959,Czechia,1997,1.0416167,2.6475627,0.0,0.0,0.0,0.0
960,Czechia,1998,0.8815333,2.1665118,0.0,0.0,0.0,0.0
961,Czechia,1999,1.1070428,2.6180458,0.0,0.0,0.0,0.0
962,Czechia,2000,1.0955992,2.414266,0.0,0.0,0.0,0.0
963,Czechia,2001,1.2435412,2.7620587,0.0001213592,0.0,0.0,0.0
964,Czechia,2002,1.4944233,3.2763157,0.0009587888,0.0,0.0,0.0
965,Czechia,2003,0.7794937,1.666868,0.0021971809,0.0,0.0,0.0
966,Czechia,2004,1.1032102,2.4107888,0.0054092286,0.011934598,5.4775934e-05,0.0
967,Czechia,2005,1.3121133,2.904919,0.011732259,0.024411082,3.749231e-05,0.0
968,Czechia,2006,1.3708607,3.0480516,0.02653605,0.059765715,9.129176e-05,0.0
969,Czechia,2007,1.1228039,2.3812237,0.0675506,0.1481144,0.00094952894,0.0
970,Czechia,2008,1.1074822,2.4255524,0.13385022,0.28818443,0.007077609,0.012007685
971,Czechia,2009,1.3767211,2.9764822,0.16323042,0.35521802,0.05032167,0.11024008
972,Czechia,2010,1.5074468,3.2731113,0.181307,0.39887378,0.33273748,0.72735804
973,Czechia,2011,1.1721125,2.2614515,0.21793458,0.46152073,1.1632699,2.5152879
974,Czechia,2012,1.22432,2.4593005,0.22895306,0.48493245,1.1922786,2.4823925
975,Czechia,2013,1.5873221,3.1766348,0.26579472,0.5585292,1.1504252,2.362113
976,Czechia,2014,1.0777328,2.2467945,0.26898164,0.56463945,1.1983652,2.493824
977,Czechia,2015,1.0268339,2.169171,0.32759362,0.69074166,1.2951562,2.7387302
978,Czechia,2016,1.1534272,2.438727,0.28655505,0.6096817,1.2286695,2.5972443
979,Czechia,2017,1.0248219,2.1799953,0.323995,0.687806,1.2023597,2.5647004
980,Czechia,2018,0.88972116,1.876583,0.33312875,0.7022795,1.2791325,2.7170157
981,Czechia,2019,1.107641,2.3434768,0.38612977,0.8161362,1.2609344,2.7282267
982,Czechia,2020,1.2726423,2.6699939,0.41530332,0.8733624,1.3265824,2.9195256
983,Czechia,2021,1.3521881,2.8782995,0.33774933,0.71658903,1.2075986,2.7708108
984,Denmark,1985,0.040319633,0.10191111,0.069778785,0.17637141,0.0,0.0
985,Denmark,1986,0.03798449,0.09290815,0.16681276,0.4080162,0.0,0.0
986,Denmark,1987,0.040502828,0.09969714,0.23943487,0.58936614,0.0,0.0
987,Denmark,1988,0.045683615,0.11685281,0.40627816,1.0392063,0.0,0.0
988,Denmark,1989,0.03458119,0.09985383,0.6469255,1.8680079,0.0,0.0
989,Denmark,1990,0.040995948,0.11547344,0.89356387,2.34796,0.0,0.0
